search_term,country,currency,category,source_category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,unit_count,product_name_clean,standard_category,price_local_numeric,scrape_date,product_detail_text,price_text,price_gyd,image_url,source_url,weight_source_text,price_per_kg_gyd,page,brand_original,brand_group,sku_text_key,weight_bucket,unit_bucket,match_key,barcode_raw,barcode_12,barcode_harmonized,product_name_harmonized,commercial_family_key,sku_family_key,family_key,commercial_category,commercial_overlap,sku_overlap,regional_overlap,competitive_index,price_positioning
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Plaza Lama,Nature'S Own,Pan Viga Multigrain Natures Own,,,325.0,5.15,22 OZ,0.6236889999999999,52.11,8.26,Premium,Panadería,https://supermercadosrd.com/productos/pan-viga-multigrain-natures-own/7757,https://plazalama.com.do/p/pan-viga-integral-nature%C2%B4s-own-multigrano-624-g-72250020756?utm_source=supermercadosrd,,Pan Viga Multigrain Natures Own,Bakery,325.0,,,,,,,,,,Nature'S Own,Nature'S Own,nature s own_pan viga multigrain natures own,0.62,single,nature s own_pan viga multigrain natures own_0.62,,,,multigrain_natures_own_viga,multigrain_natures_own_viga,nature s own_multigrain_natures_own_viga,multigrain_natures_own_viga,SPECIALTY_BREAD,1,1,1,0.9655532259283071,Market
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Sirena,Nature'S Own,Pan Viga Multigrain Natures Own,,,325.0,5.15,22 OZ,0.6236889999999999,52.11,8.26,Premium,Panadería,https://supermercadosrd.com/productos/pan-viga-multigrain-natures-own/7757,https://sirena.do/products/index/pan-multigranos-natures-own-22-oz-?utm_source=supermercadosrd,,Pan Viga Multigrain Natures Own,Bakery,325.0,,,,,,,,,,Nature'S Own,Nature'S Own,nature s own_pan viga multigrain natures own,0.62,single,nature s own_pan viga multigrain natures own_0.62,,,,multigrain_natures_own_viga,multigrain_natures_own_viga,nature s own_multigrain_natures_own_viga,multigrain_natures_own_viga,SPECIALTY_BREAD,1,1,1,0.9655532259283071,Market
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Carrefour,Pepin,Pan Viga Pepin Club Sandwich Blanca,,,148.95,2.36,24 OZ,0.680388,21.89,3.47,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-pepin-club-sandwich-blanca/53071,https://www.carrefour.do/,,Pan Viga Club Sandwich Blanca,Bakery,148.95,,,,,,,,,,Pepin,Pepin,pepin_pan viga pepin club sandwich blanca,0.68,single,pepin_pan viga pepin club sandwich blanca_0.68,,,,blanca_club_viga,blanca_club_viga,pepin_blanca_club_viga,blanca_club_viga,OTHER,1,1,1,0.40562587094082636,Value
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Carrefour,Pepin,Pan Viga Pequena Pepin,7460966301048,13,97.95,1.55,16 OZ,0.453592,21.59,3.42,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-pequena-pepin/7682,https://www.carrefour.do/,,Pan Viga Pequena,Bakery,97.95,,,,,,,,,,Pepin,Pepin,pepin_pan viga pequena pepin,0.45,single,pepin_pan viga pequena pepin_0.45,7460966301048,746096630104,746096630104,pequena_viga,pequena_viga,pepin_pequena_viga,pequena_viga,OTHER,1,1,1,0.39978111775724096,Value
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Garrido,Pepin,Pan Viga Pequena Pepin,7460966301048,13,95.0,1.51,16 OZ,0.453592,20.94,3.32,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-pequena-pepin/7682,https://www.garrido.com.do/p/182383?utm_source=supermercadosrd,,Pan Viga Pequena,Bakery,95.0,,,,,,,,,,Pepin,Pepin,pepin_pan viga pequena pepin,0.45,single,pepin_pan viga pequena pepin_0.45,7460966301048,746096630104,746096630104,pequena_viga,pequena_viga,pepin_pequena_viga,pequena_viga,OTHER,1,1,1,0.38809161139007015,Value
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Jumbo,Pepin,Pan Viga Pequena Pepin,7460966301048,13,97.95,1.55,16 OZ,0.453592,21.59,3.42,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-pequena-pepin/7682,https://jumbo.com.do/pan-viga-pequena-pepin-2005514?utm_source=supermercadosrd,,Pan Viga Pequena,Bakery,97.95,,,,,,,,,,Pepin,Pepin,pepin_pan viga pequena pepin,0.45,single,pepin_pan viga pequena pepin_0.45,7460966301048,746096630104,746096630104,pequena_viga,pequena_viga,pepin_pequena_viga,pequena_viga,OTHER,1,1,1,0.39978111775724096,Value
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Nacional,Pepin,Pan Viga Pequena Pepin,7460966301048,13,97.95,1.55,16 OZ,0.453592,21.59,3.42,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-pequena-pepin/7682,https://supermercadosnacional.com/pan-viga-pequena-pepin-2005514?utm_source=supermercadosrd,,Pan Viga Pequena,Bakery,97.95,,,,,,,,,,Pepin,Pepin,pepin_pan viga pequena pepin,0.45,single,pepin_pan viga pequena pepin_0.45,7460966301048,746096630104,746096630104,pequena_viga,pequena_viga,pepin_pequena_viga,pequena_viga,OTHER,1,1,1,0.39978111775724096,Value
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Sirena,Pepin,Pan Viga Pequena Pepin,7460966301048,13,98.0,1.55,16 OZ,0.453592,21.61,3.42,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-pequena-pepin/7682,https://sirena.do/products/index/pan-pepin-viga-peq-1-14-oz-?utm_source=supermercadosrd,,Pan Viga Pequena,Bakery,98.0,,,,,,,,,,Pepin,Pepin,pepin_pan viga pequena pepin,0.45,single,pepin_pan viga pequena pepin_0.45,7460966301048,746096630104,746096630104,pequena_viga,pequena_viga,pepin_pequena_viga,pequena_viga,OTHER,1,1,1,0.39978111775724096,Value
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Sirena,Wala,Pan Viga Wala Integral,,,129.0,2.04,567 GR,0.567,22.75,3.6,Mass,Panadería,https://supermercadosrd.com/productos/pan-viga-wala-integral/9006,https://sirena.do/products/index/pan-viga-wala-integral-567-gr?utm_source=supermercadosrd,,Pan Viga Integral,Bakery,129.0,,,,,,,,,,Wala,Wala,wala_pan viga wala integral,0.57,single,wala_pan viga wala integral_0.57,,,,integral_viga,integral_viga,wala_integral_viga,integral_viga,WHOLE_WHEAT_BREAD,1,1,1,0.4208222292181484,Value
croissant,Dominican Republic,DOP,Panaderia,Panaderia,Sirena,Wala,Pan Wala Mini Croissant,2100002979811,13,145.0,2.3,432 GR,0.432,33.56,5.32,Mass,Panadería,https://supermercadosrd.com/productos/pan-wala-mini-croissant/8857,https://sirena.do/products/index/pan-wala-mini-croissant-432-gr?utm_source=supermercadosrd,,Pan Mini Croissant,Bakery,145.0,,,,,,,,,,Wala,Wala,wala_pan wala mini croissant,0.43,single,wala_pan wala mini croissant_0.43,2100002979811,,,croissant,croissant,wala_croissant,croissant,SWEET_BAKERY,3,1,3,0.621881738733486,Value
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Garrido,Unknown,Parreiro Pan Viga Mediana,,,110.0,1.74,-,,,,Mass,Panadería,https://supermercadosrd.com/productos/parreiro-pan-viga-mediana/44161,https://www.garrido.com.do/p/267525?utm_source=supermercadosrd,,Parreiro Pan Viga Mediana,Bakery,110.0,,,,,,,,,,Unknown,Unknown,unknown_parreiro pan viga mediana,unknown,single,unknown_parreiro pan viga mediana_unknown,,,,mediana_parreiro_viga,mediana_parreiro_viga,unknown_mediana_parreiro_viga,mediana_parreiro_viga,OTHER,1,1,1,,Market
bagel,Dominican Republic,DOP,Panaderia,Panaderia,Nacional,Badia,Sazon Everything Bagel Badia,15151515151496,14,194.95,3.09,2.8 OZ,0.0793786,245.6,38.92,Mass,Bagel,https://supermercadosrd.com/productos/sazon-everything-bagel-badia/12605,https://supermercadosnacional.com/sazon-everything-bagel-badia-2-8-onz-2199072?utm_source=supermercadosrd,,Sazon Everything Bagel,Bakery,194.95,,,,,,,,,,Badia,Badia,badia_sazon everything bagel badia,0.08,single,badia_sazon everything bagel badia_0.08,15151515151496,,,bagel_everything_sazon,bagel_everything_sazon,badia_bagel_everything_sazon,bagel_everything_sazon,BAGELS,1,1,1,4.549555878102871,Premium
bagel,Dominican Republic,DOP,Panaderia,Panaderia,Merca Jumbo,LU,Sazonador Everything Bagel Fc Sin Gluten,,,109.0,1.73,2.5 OZ,0.07087375,153.79,24.37,Mass,Bagel,https://supermercadosrd.com/productos/sazonador-everything-bagel-fc-sin-gluten/42735,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Sazonador Everything Bagel Fc Sin Gluten,Bakery,109.0,,,,,,,,,,LU,LU,lu_sazonador everything bagel fc sin,0.07,single,lu_sazonador everything bagel fc sin_0.07,,,,bagel_everything_gluten_sazonador_sin,bagel_everything_gluten_sazonador_sin,lu_bagel_everything_gluten_sazonador_sin,bagel_everything_gluten_sazonador_sin,BAGELS,1,1,1,2.848732701679521,Premium
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Jumbo,Bolin,Viga Mediana De Pan Integral Blanco Bolin,7465073110736,13,162.95,2.58,24 OZ,0.680388,23.95,3.79,Mass,Panadería,https://supermercadosrd.com/productos/viga-mediana-de-pan-integral-blanco-bolin/7659,https://jumbo.com.do/viga-mediana-de-pan-integral-blanco-bolin-2178273?utm_source=supermercadosrd,,Viga Mediana De Pan Integral Blanco,Bakery,162.95,,,,,,,,,,Bolin,Bolin,bolin_viga mediana de pan integral blanco bolin,0.68,single,bolin_viga mediana de pan integral blanco bolin_0.68,7465073110736,746507311073,746507311073,blanco_integral_mediana_viga,blanco_integral_mediana_viga,bolin_blanco_integral_mediana_viga,blanco_integral_mediana_viga,WHOLE_WHEAT_BREAD,1,1,1,0.4430322913157729,Value
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Nacional,Bolin,Viga Mediana De Pan Integral Blanco Bolin,7465073110736,13,162.95,2.58,24 OZ,0.680388,23.95,3.79,Mass,Panadería,https://supermercadosrd.com/productos/viga-mediana-de-pan-integral-blanco-bolin/7659,https://supermercadosnacional.com/viga-mediana-de-pan-integral-blanco-bolin-2178273?utm_source=supermercadosrd,,Viga Mediana De Pan Integral Blanco,Bakery,162.95,,,,,,,,,,Bolin,Bolin,bolin_viga mediana de pan integral blanco bolin,0.68,single,bolin_viga mediana de pan integral blanco bolin_0.68,7465073110736,746507311073,746507311073,blanco_integral_mediana_viga,blanco_integral_mediana_viga,bolin_blanco_integral_mediana_viga,blanco_integral_mediana_viga,WHOLE_WHEAT_BREAD,1,1,1,0.4430322913157729,Value
pan viga,Dominican Republic,DOP,Panaderia,Panaderia,Sirena,Bolin,Viga Mediana De Pan Integral Blanco Bolin,7465073110736,13,165.0,2.61,24 OZ,0.680388,24.25,3.84,Mass,Panadería,https://supermercadosrd.com/productos/viga-mediana-de-pan-integral-blanco-bolin/7659,https://sirena.do/products/index/pan-bolin-integral-blanco-viga-mediana?utm_source=supermercadosrd,,Viga Mediana De Pan Integral Blanco,Bakery,165.0,,,,,,,,,,Bolin,Bolin,bolin_viga mediana de pan integral blanco bolin,0.68,single,bolin_viga mediana de pan integral blanco bolin_0.68,7465073110736,746507311073,746507311073,blanco_integral_mediana_viga,blanco_integral_mediana_viga,bolin_blanco_integral_mediana_viga,blanco_integral_mediana_viga,WHOLE_WHEAT_BREAD,1,1,1,0.4488770444993582,Value
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Unknown,Algodon Dulce Fun Sweet Cupcake,,,145.0,2.3,1.5 OZ,0.04252425,340.98,54.03,Mass,Cupcake,https://supermercadosrd.com/productos/algodon-dulce-fun-sweet-cupcake/21335,https://sirena.do/products/index/algodon-dulce-fun-sweet-cupcake-15-oz?utm_source=supermercadosrd,,Algodon Dulce Fun Sweet Cupcake,Pasteleria,145.0,,,,,,,,,,Unknown,Unknown,unknown_algodon dulce fun sweet cupcake,0.04,single,unknown_algodon dulce fun sweet cupcake_0.04,,,,algodon_cupcake_dulce_fun_sweet,algodon_cupcake_dulce_fun_sweet,unknown_algodon_cupcake_dulce_fun_sweet,algodon_cupcake_dulce_fun_sweet,SWEET_BAKERY,1,1,1,3.4982194885076074,Premium
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Wala,Bandeja Redonda Wala Cupcake,,,46.0,0.73,6 UND,,,,Mass,Cupcake,https://supermercadosrd.com/productos/bandeja-redonda-wala-cupcake/30100,https://sirena.do/products/index/bandeja-redonda-wala-cupcake-6-1?utm_source=supermercadosrd,6.0,Bandeja Redonda Cupcake,Pasteleria,46.0,,,,,,,,,,Wala,Wala,wala_bandeja redonda wala cupcake,unknown,smallpack,wala_bandeja redonda wala cupcake_unknown,,,,bandeja_cupcake_redonda,bandeja_cupcake_redonda,wala_bandeja_cupcake_redonda,bandeja_cupcake_redonda,SWEET_BAKERY,1,1,1,,Market
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Jumbo,LU,Barra De Bizcocho Con Caramelo Luppo,,,32.95,0.52,30 GR,0.03,109.83,17.4,Mass,Pastelería,https://supermercadosrd.com/productos/barra-de-bizcocho-con-caramelo-luppo/19143,https://jumbo.com.do/barra-de-bizcocho-con-caramelo-luppo-30-gr-2224237?utm_source=supermercadosrd,,Barra De Bizcocho Con Caramelo Luppo,Pasteleria,32.95,,,,,,,,,,LU,LU,lu_barra de bizcocho con caramelo luppo,0.03,single,lu_barra de bizcocho con caramelo luppo_0.03,,,,barra_bizcocho_caramelo_luppo,barra_bizcocho_caramelo_luppo,lu_barra_bizcocho_caramelo_luppo,barra_bizcocho_caramelo_luppo,SWEET_BAKERY,1,1,1,1.1265781806409838,Market
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Merca Jumbo,LU,Barra De Bizcocho Con Caramelo Luppo,,,32.0,0.51,30 GR,0.03,106.67,16.9,Mass,Pastelería,https://supermercadosrd.com/productos/barra-de-bizcocho-con-caramelo-luppo/19143,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Barra De Bizcocho Con Caramelo Luppo,Pasteleria,32.0,,,,,,,,,,LU,LU,lu_barra de bizcocho con caramelo luppo,0.03,single,lu_barra de bizcocho con caramelo luppo_0.03,,,,barra_bizcocho_caramelo_luppo,barra_bizcocho_caramelo_luppo,lu_barra_bizcocho_caramelo_luppo,barra_bizcocho_caramelo_luppo,SWEET_BAKERY,1,1,1,1.0942052444156682,Market
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Jumbo,LU,Barra De Bizcocho Con Chocolate Luppo,,,26.0,0.41,30 GR,0.03,86.67,13.73,Mass,Pastelería,https://supermercadosrd.com/productos/barra-de-bizcocho-con-chocolate-luppo/19144,https://jumbo.com.do/barra-de-bizcocho-con-chocolate-luppo-30-gr-2224236?utm_source=supermercadosrd,,Barra De Bizcocho Con Chocolate Luppo,Pasteleria,26.0,,,,,,,,,,LU,LU,lu_barra de bizcocho con chocolate luppo,0.03,single,lu_barra de bizcocho con chocolate luppo_0.03,,,,barra_bizcocho_chocolate_luppo,barra_bizcocho_chocolate_luppo,lu_barra_bizcocho_chocolate_luppo,barra_bizcocho_chocolate_luppo,SWEET_BAKERY,1,1,1,0.8889608287471673,Market
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Merca Jumbo,LU,Barra De Bizcocho Con Chocolate Luppo,,,32.0,0.51,30 GR,0.03,106.67,16.9,Mass,Pastelería,https://supermercadosrd.com/productos/barra-de-bizcocho-con-chocolate-luppo/19144,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Barra De Bizcocho Con Chocolate Luppo,Pasteleria,32.0,,,,,,,,,,LU,LU,lu_barra de bizcocho con chocolate luppo,0.03,single,lu_barra de bizcocho con chocolate luppo_0.03,,,,barra_bizcocho_chocolate_luppo,barra_bizcocho_chocolate_luppo,lu_barra_bizcocho_chocolate_luppo,barra_bizcocho_chocolate_luppo,SWEET_BAKERY,1,1,1,1.0942052444156682,Market
brownie,Dominican Republic,DOP,Pasteleria,Pasteleria,Jumbo,Quest,Barra De Proteina Sabor Brownie De Chocolate Quest,888849000418,12,297.95,4.72,60 GR,0.06,496.58,78.68,Premium,Brownie,https://supermercadosrd.com/productos/barra-de-proteina-sabor-brownie-de-chocolate-quest/11511,https://jumbo.com.do/barra-de-proteina-sabor-brownie-de-chocolate-quest-60-gr-2162017?utm_source=supermercadosrd,,Barra De Proteina Sabor Brownie De Chocolate,Pasteleria,297.95,,,,,,,,,,Quest,Quest,quest_barra de proteina sabor brownie de chocolate quest,0.06,single,quest_barra de proteina sabor brownie de chocolate quest_0.06,888849000418,888849000418,888849000418,barra_brownie_chocolate_proteina,barra_brownie_chocolate_proteina,quest_barra_brownie_chocolate_proteina,barra_brownie_chocolate_proteina,SWEET_BAKERY,1,1,1,5.094205244415669,Premium
brownie,Dominican Republic,DOP,Pasteleria,Pasteleria,Merca Jumbo,Quest,Barra De Proteina Sabor Brownie De Chocolate Quest,888849000418,12,297.0,4.71,60 GR,0.06,495.0,78.43,Premium,Brownie,https://supermercadosrd.com/productos/barra-de-proteina-sabor-brownie-de-chocolate-quest/11511,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Barra De Proteina Sabor Brownie De Chocolate,Pasteleria,297.0,,,,,,,,,,Quest,Quest,quest_barra de proteina sabor brownie de chocolate quest,0.06,single,quest_barra de proteina sabor brownie de chocolate quest_0.06,888849000418,888849000418,888849000418,barra_brownie_chocolate_proteina,barra_brownie_chocolate_proteina,quest_barra_brownie_chocolate_proteina,barra_brownie_chocolate_proteina,SWEET_BAKERY,1,1,1,5.0780187763030105,Premium
brownie,Dominican Republic,DOP,Pasteleria,Pasteleria,Nacional,Quest,Barra De Proteina Sabor Brownie De Chocolate Quest,888849000418,12,297.95,4.72,60 GR,0.06,496.58,78.68,Premium,Brownie,https://supermercadosrd.com/productos/barra-de-proteina-sabor-brownie-de-chocolate-quest/11511,https://supermercadosnacional.com/barra-de-proteina-sabor-brownie-de-chocolate-quest-60-gr-2162017?utm_source=supermercadosrd,,Barra De Proteina Sabor Brownie De Chocolate,Pasteleria,297.95,,,,,,,,,,Quest,Quest,quest_barra de proteina sabor brownie de chocolate quest,0.06,single,quest_barra de proteina sabor brownie de chocolate quest_0.06,888849000418,888849000418,888849000418,barra_brownie_chocolate_proteina,barra_brownie_chocolate_proteina,quest_barra_brownie_chocolate_proteina,barra_brownie_chocolate_proteina,SWEET_BAKERY,1,1,1,5.094205244415669,Premium
brownie,Dominican Republic,DOP,Pasteleria,Pasteleria,Plaza Lama,Quest,Barra De Proteina Sabor Brownie De Chocolate Quest,888849000418,12,298.0,4.72,60 GR,0.06,496.67,78.7,Premium,Brownie,https://supermercadosrd.com/productos/barra-de-proteina-sabor-brownie-de-chocolate-quest/11511,https://plazalama.com.do/p/barra-proteica-quest-sabor-chocolate-brownie-quest-60-g-888849000418?utm_source=supermercadosrd,,Barra De Proteina Sabor Brownie De Chocolate,Pasteleria,298.0,,,,,,,,,,Quest,Quest,quest_barra de proteina sabor brownie de chocolate quest,0.06,single,quest_barra de proteina sabor brownie de chocolate quest_0.06,888849000418,888849000418,888849000418,barra_brownie_chocolate_proteina,barra_brownie_chocolate_proteina,quest_barra_brownie_chocolate_proteina,barra_brownie_chocolate_proteina,SWEET_BAKERY,1,1,1,5.09550016186468,Premium
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Garrido,Betty Crocker,Betty Crocker Devils Food Cake Mix,,,200.0,3.17,13.25 OZ,0.375630875,53.24,8.44,Mass,Pastelería,https://supermercadosrd.com/productos/betty-crocker-devils-food-cake-mix/44105,https://www.garrido.com.do/p/283631?utm_source=supermercadosrd,,Devils Food Cake Mix,Pasteleria,200.0,,,,,,,,,,Betty Crocker,Betty Crocker,betty crocker_betty crocker devils food cake mix,0.38,single,betty crocker_betty crocker devils food cake mix_0.38,,,,cake_devils_food_mix,cake_devils_food_mix,betty crocker_cake_devils_food_mix,cake_devils_food_mix,SWEET_BAKERY,1,1,1,0.5464551634833278,Value
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Carrefour,Unknown,Bizcocho Balconi Mix Max,255250000000,12,189.95,3.01,350 GR,0.35,54.27,8.6,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-balconi-mix-max/53171,https://www.carrefour.do/,,Bizcocho Balconi Mix Max,Pasteleria,189.95,,,,,,,,,,Unknown,Unknown,unknown_bizcocho balconi mix max,0.35,single,unknown_bizcocho balconi mix max_0.35,255250000000,255250000000,255250000000,balconi_bizcocho_max_mix,balconi_bizcocho_max_mix,unknown_balconi_bizcocho_max_mix,balconi_bizcocho_max_mix,SWEET_BAKERY,1,1,1,0.5568145030754288,Value
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Bizcocho Buenhorno Cream,2100003235688,13,225.0,3.57,-,,,,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-buenhorno-cream/8998,https://sirena.do/products/index/bizcocho-buenhorno-cream-1lb?utm_source=supermercadosrd,,Bizcocho Cream,Pasteleria,225.0,,,,,,,,,,Buenhorno,Buenhorno,buenhorno_bizcocho buenhorno cream,unknown,single,buenhorno_bizcocho buenhorno cream_unknown,2100003235688,,,bizcocho_cream,bizcocho_cream,buenhorno_bizcocho_cream,bizcocho_cream,SWEET_BAKERY,1,1,1,,Market
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Merca Jumbo,LU,Bizcocho Choco Relleno De Caramelo Luppo,9999999623753,13,24.0,0.38,36 GR,0.036,66.67,10.56,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-choco-relleno-de-caramelo-luppo/42836,https://mercajumbo.com.do/?utm_source=supermercadosrd,,Bizcocho Choco Relleno De Caramelo Luppo,Pasteleria,24.0,,,,,,,,,,LU,LU,lu_bizcocho choco relleno de caramelo luppo,0.04,single,lu_bizcocho choco relleno de caramelo luppo_0.04,9999999623753,,,bizcocho_caramelo_choco_luppo,bizcocho_caramelo_choco_luppo,lu_bizcocho_caramelo_choco_luppo,bizcocho_caramelo_choco_luppo,SWEET_BAKERY,1,1,1,0.6837164130786662,Value
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Nacional,LU,Bizcocho Choco Relleno De Caramelo Luppo,9999999623753,13,24.95,0.4,36 GR,0.036,69.31,10.98,Mass,Pastelería,https://supermercadosrd.com/productos/bizcocho-choco-relleno-de-caramelo-luppo/42836,https://supermercadosnacional.com/bizcocho-choco-relleno-de-caramelo-36-g-luppo-2232886?utm_source=supermercadosrd,,Bizcocho Choco Relleno De Caramelo Luppo,Pasteleria,24.95,,,,,,,,,,LU,LU,lu_bizcocho choco relleno de caramelo luppo,0.04,single,lu_bizcocho choco relleno de caramelo luppo_0.04,9999999623753,,,bizcocho_caramelo_choco_luppo,bizcocho_caramelo_choco_luppo,lu_bizcocho_caramelo_choco_luppo,bizcocho_caramelo_choco_luppo,SWEET_BAKERY,1,1,1,0.7109096795079313,Value
