country,currency,category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,standard_category,price_local_numeric,barcode_harmonized,regional_sku,regional_overlap,competitive_index,price_positioning
Dominican Republic,DOP,Galletas,Nacional,Guarina,Galletas Saladitas Guarina 12 Und,,,56.95,0.9,12 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-saladitas-guarina-12-und/18679,https://supermercadosnacional.com/galletas-saladitas-guarina-12-und-paq-2003662?utm_source=supermercadosrd,Cookies,56.95,,Guarina_Galletas Saladitas Guarina 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Guarina,Galletas Saladitas Guarina 12 Und,,,62.0,0.98,12 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-saladitas-guarina-12-und/18679,https://plazalama.com.do/p/galletas-saladas-guarina-12-uds-51228637134?utm_source=supermercadosrd,Cookies,62.0,,Guarina_Galletas Saladitas Guarina 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Guarina,Galletas Saladitas Guarina 12 Und,,,56.0,0.89,12 UND,,,,Mass,Galleta,https://supermercadosrd.com/productos/galletas-saladitas-guarina-12-und/18679,https://sirena.do/products/index/galletas-saladitas-guarina-12-uds-?utm_source=supermercadosrd,Cookies,56.0,,Guarina_Galletas Saladitas Guarina 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Galletas,Galletas Sandwich Chocolate Lider 12 Und,,,79.95,1.27,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-chocolate-lider-12-und/18673,https://jumbo.com.do/galletas-sandwich-chocolate-lider-12-und-paq-2216957?utm_source=supermercadosrd,Cookies,79.95,,Galletas_Galletas Sandwich Chocolate Lider 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Galletas,Galletas Sandwich Chocolate Lider 12 Und,,,79.0,1.25,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-chocolate-lider-12-und/18673,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,79.0,,Galletas_Galletas Sandwich Chocolate Lider 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Galletas,Galletas Sandwich Chocolate Lider 12 Und,,,79.95,1.27,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-chocolate-lider-12-und/18673,https://supermercadosnacional.com/galletas-sandwich-chocolate-lider-12-und-paq-2216957?utm_source=supermercadosrd,Cookies,79.95,,Galletas_Galletas Sandwich Chocolate Lider 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Bravo,Dino,Galletas Sandwich Fresa Dino 12 Und,,,175.0,2.77,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-fresa-dino-12-und/18816,https://bravova.superbravo.com.do/articulos/3909?utm_source=supermercadosrd,Cookies,175.0,,Dino_Galletas Sandwich Fresa Dino 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Dino,Galletas Sandwich Fresa Dino 12 Und,,,160.0,2.54,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-fresa-dino-12-und/18816,https://www.garrido.com.do/p/181187?utm_source=supermercadosrd,Cookies,160.0,,Dino_Galletas Sandwich Fresa Dino 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Dino,Galletas Sandwich Fresa Dino 12 Und,,,174.95,2.77,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-fresa-dino-12-und/18816,https://jumbo.com.do/galletas-sandwich-fresa-dino-12-paq-2010116?utm_source=supermercadosrd,Cookies,174.95,,Dino_Galletas Sandwich Fresa Dino 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Dino,Galletas Sandwich Fresa Dino 12 Und,,,174.0,2.76,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-fresa-dino-12-und/18816,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,174.0,,Dino_Galletas Sandwich Fresa Dino 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Dino,Galletas Sandwich Fresa Dino 12 Und,,,174.95,2.77,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-fresa-dino-12-und/18816,https://supermercadosnacional.com/galletas-sandwich-fresa-dino-12-paq-2010116?utm_source=supermercadosrd,Cookies,174.95,,Dino_Galletas Sandwich Fresa Dino 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Ritmo,Dino,Galletas Sandwich Fresa Dino 12 Und,,,145.0,2.3,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-fresa-dino-12-und/18816,https://tiendasritmo.com/?utm_source=supermercadosrd,Cookies,145.0,,Dino_Galletas Sandwich Fresa Dino 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Dino,Galletas Sandwich Fresa Dino 12 Und,,,175.0,2.77,12 UND,,,,Mass,Dulce Sandwich,https://supermercadosrd.com/productos/galletas-sandwich-fresa-dino-12-und/18816,https://sirena.do/products/index/galletas-dulces-dino-fresa-12-uds?utm_source=supermercadosrd,Cookies,175.0,,Dino_Galletas Sandwich Fresa Dino 12 Und,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Choco Wow,Galletas Wafer Choco Wow,753081009133,12,90.0,1.43,168 GR,0.168,53.57,8.49,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-choco-wow/18694,https://www.garrido.com.do/p/307340?utm_source=supermercadosrd,Cookies,90.0,0753081009133,0753081009133,1,0.896702486951182,Market
Dominican Republic,DOP,Galletas,Jumbo,Choco Wow,Galletas Wafer Choco Wow,753081009133,12,103.95,1.65,168 GR,0.168,61.88,9.81,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-choco-wow/18694,https://jumbo.com.do/galletas-wafer-choco-wow-168-gr-2209590?utm_source=supermercadosrd,Cookies,103.95,0753081009133,0753081009133,1,1.0361191280319313,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Choco Wow,Galletas Wafer Choco Wow,753081009133,12,98.0,1.55,168 GR,0.168,58.33,9.24,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-choco-wow/18694,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,98.0,0753081009133,0753081009133,1,0.9759164875652441,Market
Dominican Republic,DOP,Galletas,Nacional,Choco Wow,Galletas Wafer Choco Wow,753081009133,12,103.95,1.65,168 GR,0.168,61.88,9.81,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-choco-wow/18694,https://supermercadosnacional.com/galletas-wafer-choco-wow-168-gr-2209590?utm_source=supermercadosrd,Cookies,103.95,0753081009133,0753081009133,1,1.0361191280319313,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Choco Wow,Galletas Wafer Choco Wow,753081009133,12,104.0,1.65,168 GR,0.168,61.9,9.81,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-choco-wow/18694,https://plazalama.com.do/p/galletas-wafer-choco-wow-184g-753081009133?utm_source=supermercadosrd,Cookies,104.0,0753081009133,0753081009133,1,1.0361191280319313,Market
Dominican Republic,DOP,Galletas,Sirena,Choco Wow,Galletas Wafer Choco Wow,753081009133,12,104.0,1.65,168 GR,0.168,61.9,9.81,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-choco-wow/18694,https://sirena.do/products/index/galleta-choco-wow-waffer-8x21-gr?utm_source=supermercadosrd,Cookies,104.0,0753081009133,0753081009133,1,1.0361191280319313,Market
Dominican Republic,DOP,Galletas,Bravo,Guarina,Galletas Wafer Limon Guarina,1779801318601,13,85.0,1.35,9.12 OZ,0.2585474399999999,32.88,5.21,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-limon-guarina/18695,https://bravova.superbravo.com.do/articulos/9477?utm_source=supermercadosrd,Cookies,85.0,1779801318601,1779801318601,1,0.5502732575990175,Value
Dominican Republic,DOP,Galletas,Garrido,Guarina,Galletas Wafer Limon Guarina,1779801318601,13,90.0,1.43,9.12 OZ,0.2585474399999999,34.81,5.52,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-limon-guarina/18695,https://www.garrido.com.do/p/347003?utm_source=supermercadosrd,Cookies,90.0,1779801318601,1779801318601,1,0.5830150445194964,Value
Dominican Republic,DOP,Galletas,Jumbo,Guarina,Galletas Wafer Limon Guarina,1779801318601,13,103.95,1.65,9.12 OZ,0.2585474399999999,40.21,6.37,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-limon-guarina/18695,https://jumbo.com.do/galletas-wafer-limon-guarina-9-12-onz-2017664?utm_source=supermercadosrd,Cookies,103.95,1779801318601,1779801318601,1,0.6727909118821,Value
Dominican Republic,DOP,Galletas,Merca Jumbo,Guarina,Galletas Wafer Limon Guarina,1779801318601,13,96.0,1.52,9.12 OZ,0.2585474399999999,37.13,5.88,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-limon-guarina/18695,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,96.0,1779801318601,1779801318601,1,0.6210377648142462,Value
Dominican Republic,DOP,Galletas,Nacional,Guarina,Galletas Wafer Limon Guarina,1779801318601,13,103.95,1.65,9.12 OZ,0.2585474399999999,40.21,6.37,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-limon-guarina/18695,https://supermercadosnacional.com/galletas-wafer-limon-guarina-9-12-onz-2017664?utm_source=supermercadosrd,Cookies,103.95,1779801318601,1779801318601,1,0.6727909118821,Value
Dominican Republic,DOP,Galletas,Ritmo,Guarina,Galletas Wafer Limon Guarina,1779801318601,13,85.0,1.35,9.12 OZ,0.2585474399999999,32.88,5.21,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-limon-guarina/18695,https://tiendasritmo.com/?utm_source=supermercadosrd,Cookies,85.0,1779801318601,1779801318601,1,0.5502732575990175,Value
Dominican Republic,DOP,Galletas,Sirena,Guarina,Galletas Wafer Limon Guarina,1779801318601,13,104.0,1.65,9.12 OZ,0.2585474399999999,40.22,6.37,Mass,Wafer,https://supermercadosrd.com/productos/galletas-wafer-limon-guarina/18695,https://sirena.do/products/index/galleta-waffer-guarina-limon-10-1?utm_source=supermercadosrd,Cookies,104.0,1779801318601,1779801318601,1,0.6727909118821,Value
Dominican Republic,DOP,Galletas,Sirena,Wala,Galletas Wala Saladas Tipo Club 9 Und,,,54.0,0.86,9 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/galletas-wala-saladas-tipo-club-9-und/21453,https://sirena.do/products/index/galletas-wala-saladas-tipo-club-9-1?utm_source=supermercadosrd,Cookies,54.0,,Wala_Galletas Wala Saladas Tipo Club 9 Und,1,,Market
Dominican Republic,DOP,Galletas,Bravo,Hatuey,Hatuey Galletas Soda Honey Graham 12 Und,664364729039,12,98.0,1.55,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/hatuey-galletas-soda-honey-graham-12-und/9221,https://bravova.superbravo.com.do/articulos/11591?utm_source=supermercadosrd,Cookies,98.0,0664364729039,0664364729039,1,,Market
Dominican Republic,DOP,Galletas,Garrido,Hatuey,Hatuey Galletas Soda Honey Graham 12 Und,664364729039,12,90.0,1.43,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/hatuey-galletas-soda-honey-graham-12-und/9221,https://www.garrido.com.do/p/307121?utm_source=supermercadosrd,Cookies,90.0,0664364729039,0664364729039,1,,Market
Dominican Republic,DOP,Galletas,Jumbo,Hatuey,Hatuey Galletas Soda Honey Graham 12 Und,664364729039,12,99.0,1.57,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/hatuey-galletas-soda-honey-graham-12-und/9221,https://jumbo.com.do/galleta-integral-con-miel-hatuey-13-76-onz-2130806?utm_source=supermercadosrd,Cookies,99.0,0664364729039,0664364729039,1,,Market
Dominican Republic,DOP,Galletas,Merca Jumbo,Hatuey,Hatuey Galletas Soda Honey Graham 12 Und,664364729039,12,98.0,1.55,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/hatuey-galletas-soda-honey-graham-12-und/9221,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cookies,98.0,0664364729039,0664364729039,1,,Market
Dominican Republic,DOP,Galletas,Nacional,Hatuey,Hatuey Galletas Soda Honey Graham 12 Und,664364729039,12,99.95,1.58,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/hatuey-galletas-soda-honey-graham-12-und/9221,https://supermercadosnacional.com/galleta-integral-con-miel-hatuey-13-76-onz-2130806?utm_source=supermercadosrd,Cookies,99.95,0664364729039,0664364729039,1,,Market
Dominican Republic,DOP,Galletas,Plaza Lama,Hatuey,Hatuey Galletas Soda Honey Graham 12 Und,664364729039,12,112.0,1.77,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/hatuey-galletas-soda-honey-graham-12-und/9221,https://plazalama.com.do/p/galletas-integrales-con-miel-12-uds-7467581603878?utm_source=supermercadosrd,Cookies,112.0,0664364729039,0664364729039,1,,Market
Dominican Republic,DOP,Galletas,Sirena,Hatuey,Hatuey Galletas Soda Honey Graham 12 Und,664364729039,12,99.0,1.57,12 UND,,,,Mass,Salada,https://supermercadosrd.com/productos/hatuey-galletas-soda-honey-graham-12-und/9221,https://sirena.do/products/index/galletas-de-soda-hatuey-fibra-con-miel-390-gr?utm_source=supermercadosrd,Cookies,99.0,0664364729039,0664364729039,1,,Market
Dominican Republic,DOP,Galletas,,Members Selection,Members Selection Galletas De Avena Recien Horneadas,,,440.0,6.97,24 UND,,,,Mass,Funcional,https://supermercadosrd.com/productos/members-selection-galletas-de-avena-recien-horneadas/8639,https://www.pricesmart.com/es-do/producto/members-selection-galletas-de-avena-recien-horneadas-24-unidades-291154/291154?utm_source=supermercadosrd,Cookies,440.0,,Members Selection_Members Selection Galletas De Avena Recien Horneadas,1,,Market
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Con Macadamia Nueces Y Pasas Lumijor,7467502800065,13,244.0,3.87,18 OZ,0.510291,47.82,7.58,Mass,Panadería,https://supermercadosrd.com/productos/pan-con-macadamia-nueces-y-pasas-lumijor/7774,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,244.0,7467502800065,7467502800065,1,1.8634726430735808,Premium
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Con Macadamia Nueces Y Pasas Lumijor,7467502800065,13,244.95,3.88,18 OZ,0.510291,48.0,7.61,Mass,Panadería,https://supermercadosrd.com/productos/pan-con-macadamia-nueces-y-pasas-lumijor/7774,https://supermercadosnacional.com/pan-con-macadamia-nueces-y-pasas-lumijor-2174754?utm_source=supermercadosrd,Bakery,244.95,7467502800065,7467502800065,1,1.8708478646160887,Premium
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Con Macadamia Nueces Y Pasas Lumijor,7467502800065,13,294.0,4.66,18 OZ,0.510291,57.61,9.13,Mass,Panadería,https://supermercadosrd.com/productos/pan-con-macadamia-nueces-y-pasas-lumijor/7774,https://plazalama.com.do/p/pan-viga-integral-lumijor-nueces-pasas-510-g-7467502800065?utm_source=supermercadosrd,Bakery,294.0,7467502800065,7467502800065,1,2.244525756103139,Premium
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Con Macadamia Nueces Y Pasas Lumijor,7467502800065,13,245.0,3.88,18 OZ,0.510291,48.01,7.61,Mass,Panadería,https://supermercadosrd.com/productos/pan-con-macadamia-nueces-y-pasas-lumijor/7774,https://sirena.do/products/index/pan-integral-lumijor-macadamia-19-oz-?utm_source=supermercadosrd,Bakery,245.0,7467502800065,7467502800065,1,1.8708478646160887,Premium
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan De Hamburguesa Lumijor,7467502800126,13,135.0,2.14,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hamburguesa-lumijor/7723,https://www.garrido.com.do/p/186086?utm_source=supermercadosrd,Bakery,135.0,7467502800126,7467502800126,1,,Market
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan De Hamburguesa Lumijor,7467502800126,13,123.95,1.96,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hamburguesa-lumijor/7723,https://jumbo.com.do/pan-de-hamburguesa-lumijor-8-und-paq-2091091?utm_source=supermercadosrd,Bakery,123.95,7467502800126,7467502800126,1,,Market
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan De Hamburguesa Lumijor,7467502800126,13,126.0,2.0,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hamburguesa-lumijor/7723,https://sirena.do/products/index/pan-de-hamburguesa-lumijor-jumbo-8-1?utm_source=supermercadosrd,Bakery,126.0,7467502800126,7467502800126,1,,Market
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan De Hamburguesa Lumijor,7467502800126,13,123.0,1.95,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hamburguesa-lumijor/7723,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,123.0,7467502800126,7467502800126,1,,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan De Hamburguesa Lumijor,7467502800126,13,123.95,1.96,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hamburguesa-lumijor/7723,https://supermercadosnacional.com/pan-de-hamburguesa-lumijor-8-und-paq-2091091?utm_source=supermercadosrd,Bakery,123.95,7467502800126,7467502800126,1,,Market
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan De Hamburguesa Lumijor,7467502800126,13,144.0,2.28,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hamburguesa-lumijor/7723,https://plazalama.com.do/p/pan-hamburguesa-lumijor-8-uds-7467502800256?utm_source=supermercadosrd,Bakery,144.0,7467502800126,7467502800126,1,,Market
Dominican Republic,DOP,Panaderia,Ritmo,Pan,Pan De Hamburguesa Lumijor,7467502800126,13,118.0,1.87,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hamburguesa-lumijor/7723,https://tiendasritmo.com/?utm_source=supermercadosrd,Bakery,118.0,7467502800126,7467502800126,1,,Market
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan De Hot Dog Lumijor,7467502800119,13,115.0,1.82,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hot-dog-lumijor/7760,https://www.garrido.com.do/p/186084?utm_source=supermercadosrd,Bakery,115.0,7467502800119,7467502800119,1,,Market
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan De Hot Dog Lumijor,7467502800119,13,102.95,1.63,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hot-dog-lumijor/7760,https://jumbo.com.do/pan-de-hot-dog-lumijor-2005473?utm_source=supermercadosrd,Bakery,102.95,7467502800119,7467502800119,1,,Market
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan De Hot Dog Lumijor,7467502800119,13,129.0,2.04,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hot-dog-lumijor/7760,https://plazalama.com.do/p/pan-hot-dog-lumijor-jumbo-525-g-7467502800119?utm_source=supermercadosrd,Bakery,129.0,7467502800119,7467502800119,1,,Market
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan De Hot Dog Lumijor,7467502800119,13,102.0,1.62,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hot-dog-lumijor/7760,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,102.0,7467502800119,7467502800119,1,,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan De Hot Dog Lumijor,7467502800119,13,102.95,1.63,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hot-dog-lumijor/7760,https://supermercadosnacional.com/pan-de-hot-dog-lumijor-2005473?utm_source=supermercadosrd,Bakery,102.95,7467502800119,7467502800119,1,,Market
Dominican Republic,DOP,Panaderia,Ritmo,Pan,Pan De Hot Dog Lumijor,7467502800119,13,99.0,1.57,8 UND,,,,Mass,Panadería,https://supermercadosrd.com/productos/pan-de-hot-dog-lumijor/7760,https://tiendasritmo.com/?utm_source=supermercadosrd,Bakery,99.0,7467502800119,7467502800119,1,,Market
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan Hamburguesa Brioche Lumijor,7467502800164,13,172.95,2.74,8 UND,,,,Mass,Brioche,https://supermercadosrd.com/productos/pan-hamburguesa-brioche-lumijor/7861,https://jumbo.com.do/pan-hamburguesa-brioche-lumijor-8-und-paq-2202941?utm_source=supermercadosrd,Bakery,172.95,7467502800164,7467502800164,1,,Market
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Hamburguesa Brioche Lumijor,7467502800164,13,172.0,2.73,8 UND,,,,Mass,Brioche,https://supermercadosrd.com/productos/pan-hamburguesa-brioche-lumijor/7861,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,172.0,7467502800164,7467502800164,1,,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Hamburguesa Brioche Lumijor,7467502800164,13,172.95,2.74,8 UND,,,,Mass,Brioche,https://supermercadosrd.com/productos/pan-hamburguesa-brioche-lumijor/7861,https://supermercadosnacional.com/pan-hamburguesa-brioche-lumijor-8-und-paq-2202941?utm_source=supermercadosrd,Bakery,172.95,7467502800164,7467502800164,1,,Market
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Hamburguesa Brioche Lumijor,7467502800164,13,199.0,3.15,8 UND,,,,Mass,Brioche,https://supermercadosrd.com/productos/pan-hamburguesa-brioche-lumijor/7861,https://plazalama.com.do/p/pan-de-hamburguesa-lumijor-brioche-565-g-7467502800164?utm_source=supermercadosrd,Bakery,199.0,7467502800164,7467502800164,1,,Market
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Integral Con Pasas Lumijor,7467502800355,13,144.0,2.28,16.7 OZ,0.4734366499999999,30.42,4.82,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-con-pasas-lumijor/7763,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,144.0,7467502800355,7467502800355,1,1.184952261162884,Market
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Integral Con Pasas Lumijor,7467502800355,13,144.95,2.3,16.7 OZ,0.4734366499999999,30.62,4.85,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-con-pasas-lumijor/7763,https://supermercadosnacional.com/pan-integral-con-pasas-lumijor-2092093?utm_source=supermercadosrd,Bakery,144.95,7467502800355,7467502800355,1,1.1923274827053914,Market
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Integral Con Pasas Lumijor,7467502800355,13,175.0,2.77,16.7 OZ,0.4734366499999999,36.96,5.86,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-con-pasas-lumijor/7763,https://plazalama.com.do/p/pan-viga-integral-con-pasas-lumijor-475-g-7467502800355?utm_source=supermercadosrd,Bakery,175.0,7467502800355,7467502800355,1,1.4406266079698133,Premium
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Integral Con Pasas Lumijor,7467502800355,13,145.0,2.3,16.7 OZ,0.4734366499999999,30.63,4.85,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-con-pasas-lumijor/7763,https://sirena.do/products/index/pan-sandwich-lumijor-integral-con-pasas-167-oz-?utm_source=supermercadosrd,Bakery,145.0,7467502800355,7467502800355,1,1.1923274827053914,Market
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan Integral Familiar Lumijor,7467502800072,13,170.0,2.69,30 OZ,0.8504849999999999,19.99,3.17,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-familiar-lumijor/7660,https://www.garrido.com.do/p/186075?utm_source=supermercadosrd,Bakery,170.0,7467502800072,7467502800072,1,0.7793150763249672,Value
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan Integral Familiar Lumijor,7467502800072,13,154.95,2.46,30 OZ,0.8504849999999999,18.22,2.89,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-familiar-lumijor/7660,https://jumbo.com.do/pan-integral-familiar-lumijor-30-onz-2005475?utm_source=supermercadosrd,Bakery,154.95,7467502800072,7467502800072,1,0.7104796752615632,Value
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Integral Familiar Lumijor,7467502800072,13,154.0,2.44,30 OZ,0.8504849999999999,18.11,2.87,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-familiar-lumijor/7660,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,154.0,7467502800072,7467502800072,1,0.7055628608998915,Value
Dominican Republic,DOP,Panaderia,Nacional,Pan,Pan Integral Familiar Lumijor,7467502800072,13,154.95,2.46,30 OZ,0.8504849999999999,18.22,2.89,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-familiar-lumijor/7660,https://supermercadosnacional.com/pan-integral-familiar-lumijor-30-onz-2005475?utm_source=supermercadosrd,Bakery,154.95,7467502800072,7467502800072,1,0.7104796752615632,Value
Dominican Republic,DOP,Panaderia,Plaza Lama,Pan,Pan Integral Familiar Lumijor,7467502800072,13,185.0,2.93,30 OZ,0.8504849999999999,21.75,3.45,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-familiar-lumijor/7660,https://plazalama.com.do/p/pan-viga-integral-lumijor-850-g-7467502800072?utm_source=supermercadosrd,Bakery,185.0,7467502800072,7467502800072,1,0.8481504773883713,Market
Dominican Republic,DOP,Panaderia,Ritmo,Pan,Pan Integral Familiar Lumijor,7467502800072,13,142.0,2.25,30 OZ,0.8504849999999999,16.7,2.65,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-familiar-lumijor/7660,https://tiendasritmo.com/?utm_source=supermercadosrd,Bakery,142.0,7467502800072,7467502800072,1,0.6514779029215025,Value
Dominican Republic,DOP,Panaderia,Sirena,Pan,Pan Integral Familiar Lumijor,7467502800072,13,155.0,2.46,30 OZ,0.8504849999999999,18.22,2.89,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-familiar-lumijor/7660,https://sirena.do/products/index/pan-lumijor-integral-familiar-gourmet?utm_source=supermercadosrd,Bakery,155.0,7467502800072,7467502800072,1,0.7104796752615632,Value
Dominican Republic,DOP,Panaderia,Garrido,Pan,Pan Integral Multigranos Lumijor,,,175.0,2.77,17 OZ,0.4819415,36.31,5.75,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-multigranos-lumijor/7743,https://www.garrido.com.do/p/207014?utm_source=supermercadosrd,Bakery,175.0,,Pan_Pan Integral Multigranos Lumijor,1,1.4135841289806188,Premium
Dominican Republic,DOP,Panaderia,Jumbo,Pan,Pan Integral Multigranos Lumijor,,,149.95,2.38,17 OZ,0.4819415,31.11,4.93,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-multigranos-lumijor/7743,https://jumbo.com.do/pan-integral-multigranos-lumijor-2138861?utm_source=supermercadosrd,Bakery,149.95,,Pan_Pan Integral Multigranos Lumijor,1,1.2119947401520783,Premium
Dominican Republic,DOP,Panaderia,Merca Jumbo,Pan,Pan Integral Multigranos Lumijor,,,149.0,2.36,17 OZ,0.4819415,30.92,4.9,Mass,Panadería,https://supermercadosrd.com/productos/pan-integral-multigranos-lumijor/7743,https://mercajumbo.com.do/?utm_source=supermercadosrd,Bakery,149.0,,Pan_Pan Integral Multigranos Lumijor,1,1.204619518609571,Premium
