country,currency,category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,source_url,standard_category,price_local_numeric,data_quality_brand,data_quality_weight,data_quality_price_kg,scrape_date,source_category,search_term,price_text,price_gyd,image_url,price_per_kg_gyd,page,regional_sku,regional_overlap,competitive_index,price_positioning
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Rum,Rum,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/wines-spirits/liquors-wines-spirits/rum/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Rum_Rum,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Brandy/Cognac,Brandy/Cognac,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/wines-spirits/liquors-wines-spirits/brandy-cognac/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Brandy/Cognac_Brandy/Cognac,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Gin,Gin,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/wines-spirits/liquors-wines-spirits/gin/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Gin_Gin,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Vodka,Vodka,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/wines-spirits/liquors-wines-spirits/vodka-wines-spirits/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Vodka_Vodka,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Whiskey,Whiskey,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/wines-spirits/liquors-wines-spirits/whiskey/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Whiskey_Whiskey,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Baby,Baby Care,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/baby-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Baby_Baby Care,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Baby,Baby Cereal,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/baby-care/baby-cereal/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Baby_Baby Cereal,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Baby,Baby Diapers,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/baby-care/baby-diapers-baby-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Baby_Baby Diapers,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Baby,Baby Food/Juice,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/baby-care/baby-food-juice/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Baby_Baby Food/Juice,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Baby,Baby Formula,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/baby-care/baby-formula-baby-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Baby_Baby Formula,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Baby,Baby Needs,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/baby-care/baby-needs-baby-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Baby_Baby Needs,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Baby,Baby Wipes,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/baby-care/baby-wipes-baby-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Baby_Baby Wipes,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Milk,Milk,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/baby-care/milk-baby-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Milk_Milk,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Produce,Produce,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/produce/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Produce_Produce,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Dried,Dried Fruits,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/produce/dried-fruits/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Dried_Dried Fruits,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Fruits,Fruits,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/produce/fruits-produce/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Fruits_Fruits,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Ground,Ground Provisions,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/produce/ground-provisions-produce/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Ground_Ground Provisions,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Produce,Produce Misc,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/produce/produce-misc-produce/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Produce_Produce Misc,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Food,,,,,,,,,Unclassified,,https://shopmassystoresgy.com/product-category/frozen-foods/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Food,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Breakfast,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-foods/frozen-prepared-foods/frozen-breakfast/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Breakfast,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Fruits & Vegetables,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-foods/frozen-fruits-vegetables/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Fruits & Vegetables,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Meals,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-foods/frozen-meals-frozen-foods/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Meals,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Meat & Seafood,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-meat-seafood/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Meat & Seafood,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Prepared Foods,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-foods/frozen-prepared-foods/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Prepared Foods,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Misc,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-foods/frozen-misc-2/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Misc,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Icecream/Desserts,Icecream/Desserts,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-foods/icecream-desserts/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Icecream/Desserts_Icecream/Desserts,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Meat,Meat & Seafood,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/fresh-meat-meats-seafood/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Meat_Meat & Seafood,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Fresh,Fresh Meat & Seafood,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/fresh-meat-meats-seafood/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Fresh_Fresh Meat & Seafood,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Fresh,Fresh Beef,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/fresh-meat-meats-seafood/fresh-beef-fresh-meat-meats-seafood/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Fresh_Fresh Beef,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Fresh,Fresh Fish,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/fresh-seafood/fresh-fish-fresh-seafood/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Fresh_Fresh Fish,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Fresh,Fresh Lamb,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category//fresh-lamb/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Fresh_Fresh Lamb,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Fresh,Fresh Pork,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/fresh-meat-meats-seafood/fresh-pork-fresh-meat/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Fresh_Fresh Pork,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Fresh,Fresh Poultry,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/fresh-meat-meats-seafood/fresh-poultry-fresh-meat-seafood/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Fresh_Fresh Poultry,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Beef,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-meat-seafood/frozen-meat-2/frozen-beef-frozen-meat/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Beef,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Fish,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-meat-seafood/frozen-seafood-2/frozen-fish-frozen-seafood-2/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Fish,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Lamb,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-meat-seafood/frozen-meat/frozen-lamb/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Lamb,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Pork,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-meat-seafood/frozen-meat/frozen-pork/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Pork,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Frozen,Frozen Poultry,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/frozen-poultry-2/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Frozen_Frozen Poultry,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Health,Health,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/pharmacy/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Health_Health,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Other,Other Health/Beauty Care,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/pharmacy/other-health-beauty-care-pharmacy/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Other_Other Health/Beauty Care,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Other,Other Pharmaceutical,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/pharmaceutical/other-pharmaceutical/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Other_Other Pharmaceutical,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Pain,Pain Relief,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/pharmacy/pain-relief/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Pain_Pain Relief,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Beauty,Beauty,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/beauty-personal-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Beauty_Beauty,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Beauty,Beauty & Personal Care,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/beauty-personal-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Beauty_Beauty & Personal Care,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Health,Health & Beauty Care,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/health-beauty-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Health_Health & Beauty Care,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Home,Home Appliances,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Home_Home Appliances,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Blenders,Blenders,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/blenders/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Blenders_Blenders,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Choppers,Choppers Processors Steamers,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/choppers-processors-steamers/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Choppers_Choppers Processors Steamers,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Fans,Fans,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/fans/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Fans_Fans,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Fryers,Fryers,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/fryers/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Fryers_Fryers,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Garment,Garment Steamers,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/garment-steamers/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Garment_Garment Steamers,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Irons,Irons,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/irons/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Irons_Irons,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Kettles,Kettles & Coffee Makers,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/kettles-coffee-makers/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Kettles_Kettles & Coffee Makers,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Microwaves,Microwaves,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/microwaves/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Microwaves_Microwaves,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Food,Food Grinder/Processors/Mixers,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/small-appliances/food-grinder-processors-mixers/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Food_Food Grinder/Processors/Mixers,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Other,Other,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/other-small-appliances/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Other_Other,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Personal,Personal Care,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/personal-care/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Personal_Personal Care,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Televisions,Televisions,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/televisions/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Televisions_Televisions,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Toaster,Toaster Ovens,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/home-appliances/toaster-ovens/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Toaster_Toaster Ovens,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Bakery,Bakery,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/bakery/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Bakery_Bakery,1,,Market
Guyana,GYD,Tortillas & Wraps,Massy Stores Guyana,Bakery,BAKERY WRAPPING,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/bakery-wrapping/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Tortillas & Wraps,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Bakery_BAKERY WRAPPING,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Basmati,Basmati Rice,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/basmati-rice-rice-grains/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Basmati_Basmati Rice,1,,Market
Guyana,GYD,Frozen Bakery,Massy Stores Guyana,Boxed/Canned,Boxed/Canned Meals,,,,,,,,,Unclassified,,https://www.shopmassystoresgy.com/product-category/boxed-canned-meals/,,https://www.shopmassystoresgy.com/?s=frozen+dough&post_type=product&dgwt_wcas=1,Frozen Bakery,,OK,Missing Weight,Missing Price/KG,2026-05-26 07:24:48,Frozen Bakery,frozen dough,,,,,,Boxed/Canned_Boxed/Canned Meals,1,,Market
