search_term,country,currency,category,source_category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,product_name_clean,standard_category,price_local_numeric,scrape_date,price_text,price_gyd,image_url,source_url,price_per_kg_gyd,page,brand_original,barcode_harmonized,sku_text_key,weight_bucket,match_key,family_key,family_overlap,regional_overlap,commercial_overlap,competitive_index,price_positioning
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Jumbo,Hostess,Cup Cakes De Chocolate Rellenos De Crema Hostess,888109010010,12,198.95,3.15,3.17 OZ,0.0898679149999999,221.38,35.08,Mass,Pastelería,https://supermercadosrd.com/productos/cup-cakes-de-chocolate-rellenos-de-crema-hostess/9469,https://jumbo.com.do/cup-cakes-de-chocolate-rellenos-de-crema-hostess-3-17-onz-2136991?utm_source=supermercadosrd,Cup Cakes De Chocolate Rellenos De Crema,Pasteleria,198.95,,,,,,,,Hostess,0888109010010,hostess_cup cakes de chocolate rellenos de crema hostess,0.09,0888109010010,hostess_cakes_chocolate_rellenos,1,1,1,2.449526288226239,Premium
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Merca Jumbo,Hostess,Cup Cakes De Chocolate Rellenos De Crema Hostess,888109010010,12,198.0,3.14,3.17 OZ,0.0898679149999999,220.32,34.91,Mass,Pastelería,https://supermercadosrd.com/productos/cup-cakes-de-chocolate-rellenos-de-crema-hostess/9469,https://mercajumbo.com.do/?utm_source=supermercadosrd,Cup Cakes De Chocolate Rellenos De Crema,Pasteleria,198.0,,,,,,,,Hostess,0888109010010,hostess_cup cakes de chocolate rellenos de crema hostess,0.09,0888109010010,hostess_cakes_chocolate_rellenos,1,1,1,2.437655721835177,Premium
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Nacional,Hostess,Cup Cakes De Chocolate Rellenos De Crema Hostess,888109010010,12,198.95,3.15,3.17 OZ,0.0898679149999999,221.38,35.08,Mass,Pastelería,https://supermercadosrd.com/productos/cup-cakes-de-chocolate-rellenos-de-crema-hostess/9469,https://supermercadosnacional.com/cup-cakes-de-chocolate-rellenos-de-crema-hostess-3-17-onz-2136991?utm_source=supermercadosrd,Cup Cakes De Chocolate Rellenos De Crema,Pasteleria,198.95,,,,,,,,Hostess,0888109010010,hostess_cup cakes de chocolate rellenos de crema hostess,0.09,0888109010010,hostess_cakes_chocolate_rellenos,1,1,1,2.449526288226239,Premium
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Plaza Lama,Hostess,Cup Cakes De Chocolate Rellenos De Crema Hostess,888109010010,12,185.0,2.93,3.17 OZ,0.0898679149999999,205.86,32.62,Mass,Pastelería,https://supermercadosrd.com/productos/cup-cakes-de-chocolate-rellenos-de-crema-hostess/9469,https://plazalama.com.do/p/pastelillos-de-chocolate-hostess-90-g-888109010010?utm_source=supermercadosrd,Cup Cakes De Chocolate Rellenos De Crema,Pasteleria,185.0,,,,,,,,Hostess,0888109010010,hostess_cup cakes de chocolate rellenos de crema hostess,0.09,0888109010010,hostess_cakes_chocolate_rellenos,1,1,1,2.277752209861457,Premium
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Cupcake Buenhorno Vainilla,,,99.0,1.57,6 UND,,,,Mass,Cupcake,https://supermercadosrd.com/productos/cupcake-buenhorno-vainilla/8875,https://sirena.do/products/index/cupcake-buenhorno-vainilla-6-1-?utm_source=supermercadosrd,Cupcake Vainilla,Pasteleria,99.0,,,,,,,,Buenhorno,,buenhorno_cupcake buenhorno vainilla,unknown,buenhorno_cupcake buenhorno vainilla_unknown,buenhorno_cupcake_vainilla,1,1,1,,Market
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Cupcake Con Pasas Buenhorno,2050000179693,13,99.0,1.57,6 UND,,,,Mass,Cupcake,https://supermercadosrd.com/productos/cupcake-con-pasas-buenhorno/8900,https://sirena.do/products/index/cupcake-con-pasas-6-1-buenhorno?utm_source=supermercadosrd,Cupcake Con Pasas,Pasteleria,99.0,,,,,,,,Buenhorno,2050000179693,buenhorno_cupcake con pasas buenhorno,unknown,2050000179693,buenhorno_cupcake_pasas,1,1,1,,Market
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Cupcake De Almendras Buenhorno,2050000179693,13,105.0,1.66,6 UND,,,,Mass,Cupcake,https://supermercadosrd.com/productos/cupcake-de-almendras-buenhorno/8903,https://sirena.do/products/index/cupcake-de-almendras-buenhorno-6-uds-?utm_source=supermercadosrd,Cupcake De Almendras,Pasteleria,105.0,,,,,,,,Buenhorno,2050000179693,buenhorno_cupcake de almendras buenhorno,unknown,2050000179693,buenhorno_cupcake_almendras,1,1,1,,Market
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Cupcake De Chocolate Buenhorno,515633734535,12,99.0,1.57,6 UND,,,,Mass,Cupcake,https://supermercadosrd.com/productos/cupcake-de-chocolate-buenhorno/8879,https://sirena.do/products/index/cupcake-de-chocolate-buenhorno-6-uds-?utm_source=supermercadosrd,Cupcake De Chocolate,Pasteleria,99.0,,,,,,,,Buenhorno,0515633734535,buenhorno_cupcake de chocolate buenhorno,unknown,0515633734535,buenhorno_cupcake_chocolate,1,1,1,,Market
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Cupcake De Maiz Buenhorno,2050000179693,13,99.0,1.57,6 UND,,,,Mass,Cupcake,https://supermercadosrd.com/productos/cupcake-de-maiz-buenhorno/8866,https://www.sirena.do/buenhorno-cupcake-de-vainilla-6-1-1015807/p?utm_source=supermercadosrd,Cupcake De Maiz,Pasteleria,99.0,,,,,,,,Buenhorno,2050000179693,buenhorno_cupcake de maiz buenhorno,unknown,2050000179693,buenhorno_cupcake_maiz,1,1,1,,Market
cupcake,Dominican Republic,DOP,Pasteleria,Pasteleria,,Members Selection,Members Selection Cupcakes De Vainilla Recien Horneados,,,395.0,6.26,12 UND,,,,Mass,Cupcake,https://supermercadosrd.com/productos/members-selection-cupcakes-de-vainilla-recien-horneados/8631,https://www.pricesmart.com/es-do/producto/members-selection-cupcakes-de-vainilla-recien-horneados-12-unidades-288463/288463?utm_source=supermercadosrd,Cupcakes De Vainilla Recien Horneados,Pasteleria,395.0,,,,,,,,Members Selection,,members selection_members selection cupcakes de vainilla recien horneados,unknown,members selection_members selection cupcakes de vainilla recien horneados_unknown,members selection_cupcakes_vainilla_recien,1,1,1,,Market
brownie,Dominican Republic,DOP,Pasteleria,Pasteleria,Jumbo,Food Club,Mezcla Para Brownie Food Club,,,249.95,3.96,18.30 OZ,0.5187958500000001,48.18,7.63,Mass,Brownie,https://supermercadosrd.com/productos/mezcla-para-brownie-food-club/14173,https://jumbo.com.do/mezcla-para-brownie-food-club-18-30-onz-2082218?utm_source=supermercadosrd,Mezcla Para Brownie,Pasteleria,249.95,,,,,,,,Food Club,,food club_mezcla para brownie food club,0.52,food club_mezcla para brownie food club_0.52,food club_mezcla_para_brownie,1,1,1,0.5327789503753194,Value
brownie,Dominican Republic,DOP,Pasteleria,Pasteleria,Merca Jumbo,Food Club,Mezcla Para Brownie Food Club,,,249.0,3.95,18.30 OZ,0.5187958500000001,48.0,7.61,Mass,Brownie,https://supermercadosrd.com/productos/mezcla-para-brownie-food-club/14173,https://mercajumbo.com.do/?utm_source=supermercadosrd,Mezcla Para Brownie,Pasteleria,249.0,,,,,,,,Food Club,,food club_mezcla para brownie food club,0.52,food club_mezcla para brownie food club_0.52,food club_mezcla_para_brownie,1,1,1,0.5313824131528415,Value
brownie,Dominican Republic,DOP,Pasteleria,Pasteleria,Nacional,Food Club,Mezcla Para Brownie Food Club,,,249.95,3.96,18.30 OZ,0.5187958500000001,48.18,7.63,Mass,Brownie,https://supermercadosrd.com/productos/mezcla-para-brownie-food-club/14173,https://supermercadosnacional.com/mezcla-para-brownie-food-club-18-30-onz-2082218?utm_source=supermercadosrd,Mezcla Para Brownie,Pasteleria,249.95,,,,,,,,Food Club,,food club_mezcla para brownie food club,0.52,food club_mezcla para brownie food club_0.52,food club_mezcla_para_brownie,1,1,1,0.5327789503753194,Value
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Merca Jumbo,Lider,Muffin Choco Chips Lider,999999960254,12,49.0,0.78,75 GR,0.075,65.33,10.35,Mass,Muffin,https://supermercadosrd.com/productos/muffin-choco-chips-lider/42575,https://mercajumbo.com.do/?utm_source=supermercadosrd,Muffin Choco Chips Lider,Pasteleria,49.0,,,,,,,,Other,,lider_muffin choco chips lider,0.08,lider_muffin choco chips lider_0.08,lider_muffin_choco_chips,1,1,1,0.722708012632314,Value
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Nacional,Lider,Muffin Choco Chips Lider,999999960254,12,49.95,0.79,75 GR,0.075,66.6,10.55,Mass,Muffin,https://supermercadosrd.com/productos/muffin-choco-chips-lider/42575,https://supermercadosnacional.com/muffin-choco-chips-lider-75-g-2233080?utm_source=supermercadosrd,Muffin Choco Chips Lider,Pasteleria,49.95,,,,,,,,Other,,lider_muffin choco chips lider,0.08,lider_muffin choco chips lider_0.08,lider_muffin_choco_chips,1,1,1,0.7366733848570931,Value
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Nacional,La Panera,Muffin De Maiz La Panera,283782195038,12,50.0,0.79,1 UND,,,,Mass,Muffin,https://supermercadosrd.com/productos/muffin-de-maiz-la-panera/45695,https://supermercadosnacional.com/muffin-de-maiz-la-panera-2089803?utm_source=supermercadosrd,Muffin De Maiz,Pasteleria,50.0,,,,,,,,La Panera,0283782195038,la panera_muffin de maiz la panera,unknown,0283782195038,la panera_muffin_maiz,1,1,1,,Market
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Plaza Lama,Hostess,Muffin Hostess De Chocolate,888109011802,12,205.0,3.25,156 GR,0.156,131.41,20.82,Mass,Muffin,https://supermercadosrd.com/productos/muffin-hostess-de-chocolate/8770,https://plazalama.com.do/p/muffin-hostess-de-chocolate-156-g-888109011802?utm_source=supermercadosrd,Muffin De Chocolate,Pasteleria,205.0,,,,,,,,Hostess,0888109011802,hostess_muffin hostess de chocolate,0.16,0888109011802,hostess_muffin_chocolate,1,1,1,1.4537952485994954,Premium
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Jumbo,La Panera,Muffin Sabor Chocolate La Panera,1780142413591,13,50.0,0.79,90 GR,0.09,55.56,8.8,Mass,Muffin,https://supermercadosrd.com/productos/muffin-sabor-chocolate-la-panera/7985,https://jumbo.com.do/muffin-sabor-chocolate-la-panera-2111153?utm_source=supermercadosrd,Muffin Sabor Chocolate,Pasteleria,50.0,,,,,,,,La Panera,1780142413591,la panera_muffin sabor chocolate la panera,0.09,1780142413591,la panera_muffin_sabor_chocolate,1,1,1,0.6144763778902766,Value
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Nacional,La Panera,Muffin Sabor Chocolate La Panera,1780142413591,13,50.0,0.79,90 GR,0.09,55.56,8.8,Mass,Muffin,https://supermercadosrd.com/productos/muffin-sabor-chocolate-la-panera/7985,https://supermercadosnacional.com/muffin-sabor-chocolate-la-panera-2111153?utm_source=supermercadosrd,Muffin Sabor Chocolate,Pasteleria,50.0,,,,,,,,La Panera,1780142413591,la panera_muffin sabor chocolate la panera,0.09,1780142413591,la panera_muffin_sabor_chocolate,1,1,1,0.6144763778902766,Value
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Nacional,La Panera,Muffin Sabor Vainilla La Panera,7466774656318,13,50.0,0.79,1 UND,,,,Mass,Muffin,https://supermercadosrd.com/productos/muffin-sabor-vainilla-la-panera/45694,https://supermercadosnacional.com/muffin-sabor-vainilla-la-panera-2089801?utm_source=supermercadosrd,Muffin Sabor Vainilla,Pasteleria,50.0,,,,,,,,La Panera,7466774656318,la panera_muffin sabor vainilla la panera,unknown,7466774656318,la panera_muffin_sabor_vainilla,1,1,1,,Market
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Muffins Rellenos De Arandanos Buenhorno,8425514139107,13,65.0,1.03,210 GR,0.21,30.95,4.9,Mass,Muffin,https://supermercadosrd.com/productos/muffins-rellenos-de-arandanos-buenhorno/8962,https://sirena.do/products/index/muffins-rellenos-de-arandanos-buenhorno?utm_source=supermercadosrd,Muffins Rellenos De Arandanos,Pasteleria,65.0,,,,,,,,Buenhorno,8425514139107,buenhorno_muffins rellenos de arandanos buenhorno,0.21,8425514139107,buenhorno_muffins_rellenos_arandanos,1,1,1,0.3421516195070859,Value
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Muffins Rellenos De Chocolate Buenhorno,8425514139091,13,65.0,1.03,432 GR,0.432,15.05,2.38,Mass,Muffin,https://supermercadosrd.com/productos/muffins-rellenos-de-chocolate-buenhorno/8950,https://sirena.do/products/index/muffins-rellenos-de-chocolate-buenhorno-?utm_source=supermercadosrd,Muffins Rellenos De Chocolate,Pasteleria,65.0,,,,,,,,Buenhorno,8425514139091,buenhorno_muffins rellenos de chocolate buenhorno,0.43,8425514139091,buenhorno_muffins_rellenos_chocolate,1,1,1,0.16618792947487027,Value
muffin,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Muffins Surtidos Buenhorno,717025121243,12,280.0,4.44,6 UND,,,,Mass,Muffin,https://supermercadosrd.com/productos/muffins-surtidos-buenhorno/9043,https://sirena.do/products/index/muffins-surtidos-buenhorno-6-uds-?utm_source=supermercadosrd,Muffins Surtidos,Pasteleria,280.0,,,,,,,,Buenhorno,0717025121243,buenhorno_muffins surtidos buenhorno,unknown,0717025121243,buenhorno_muffins_surtidos,1,1,1,,Market
cake,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Poundcake Maiz Buenhorno,7461293126236,13,180.0,2.85,15.25 OZ,0.432329875,41.63,6.6,Mass,Pastelería,https://supermercadosrd.com/productos/poundcake-maiz-buenhorno/8909,https://sirena.do/products/index/poundcake-maiz-buenhorno-1-lb-?utm_source=supermercadosrd,Poundcake Maiz,Pasteleria,180.0,,,,,,,,Buenhorno,7461293126236,buenhorno_poundcake maiz buenhorno,0.43,7461293126236,buenhorno_poundcake_maiz,1,1,1,0.46085728341770743,Value
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Sliced Cake Buenhorno Canela Marmoleado,2100002860560,13,385.0,6.1,15.25 OZ,0.432329875,89.05,14.11,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-canela-marmoleado/8942,https://sirena.do/products/index/sliced-cake-buenhorno-canela-marmoleado?utm_source=supermercadosrd,Sliced Cake Canela Marmoleado,Pasteleria,385.0,,,,,,,,Buenhorno,2100002860560,buenhorno_sliced cake buenhorno canela marmoleado,0.43,2100002860560,buenhorno_sliced_cake_canela,1,1,1,0.9852570104581594,Market
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Sliced Cake Buenhorno Choco Marmoleado,201665287857,12,385.0,6.1,15.25 OZ,0.432329875,89.05,14.11,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-choco-marmoleado/9017,https://sirena.do/products/index/sliced-cake-buenhorno-choco-marmoleado?utm_source=supermercadosrd,Sliced Cake Choco Marmoleado,Pasteleria,385.0,,,,,,,,Buenhorno,0201665287857,buenhorno_sliced cake buenhorno choco marmoleado,0.43,0201665287857,buenhorno_sliced_cake_choco,1,1,1,0.9852570104581594,Market
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Sliced Cake Buenhorno Doble Chocolate,2100003235688,13,385.0,6.1,15.25 OZ,0.432329875,89.05,14.11,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-doble-chocolate/8951,https://sirena.do/products/index/sliced-cake-buenhorno-doble-chocolate?utm_source=supermercadosrd,Sliced Cake Doble Chocolate,Pasteleria,385.0,,,,,,,,Buenhorno,2100003235688,buenhorno_sliced cake buenhorno doble chocolate,0.43,2100003235688,buenhorno_sliced_cake_doble,1,1,1,0.9852570104581594,Market
bizcocho,Dominican Republic,DOP,Pasteleria,Pasteleria,Sirena,Buenhorno,Sliced Cake Buenhorno Guineo Con Nuez,2100003235688,13,385.0,6.1,15.25 OZ,0.432329875,89.05,14.11,Mass,Pastelería,https://supermercadosrd.com/productos/sliced-cake-buenhorno-guineo-con-nuez/8920,https://sirena.do/products/index/sliced-cake-buenhorno-guineo-con-nuez?utm_source=supermercadosrd,Sliced Cake Guineo Con Nuez,Pasteleria,385.0,,,,,,,,Buenhorno,2100003235688,buenhorno_sliced cake buenhorno guineo con nuez,0.43,2100003235688,buenhorno_sliced_cake_guineo,1,1,1,0.9852570104581594,Market
burrito,Dominican Republic,DOP,Tortillas,Tortillas,Bravo,Bravo,Bravo Burrito Mediano,2100003088239,13,99.0,1.57,8 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/bravo-burrito-mediano/22042,https://bravova.superbravo.com.do/articulos/14958?utm_source=supermercadosrd,Burrito Mediano,Tortillas & Wraps,99.0,,,,,,,,Bravo,2100003088239,bravo_bravo burrito mediano,unknown,2100003088239,bravo_burrito_mediano,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Bravo,Maria,Maria Tortillas De Maiz Duras,,,97.0,1.54,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/maria-tortillas-de-maiz-duras/18036,https://bravova.superbravo.com.do/articulos/3950?utm_source=supermercadosrd,Tortillas De Maiz Duras,Tortillas & Wraps,97.0,,,,,,,,Maria,,maria_maria tortillas de maiz duras,unknown,maria_maria tortillas de maiz duras_unknown,maria_tortillas_maiz_duras,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Garrido,Maria,Maria Tortillas De Maiz Duras,,,105.0,1.66,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/maria-tortillas-de-maiz-duras/18036,https://www.garrido.com.do/p/186213?utm_source=supermercadosrd,Tortillas De Maiz Duras,Tortillas & Wraps,105.0,,,,,,,,Maria,,maria_maria tortillas de maiz duras,unknown,maria_maria tortillas de maiz duras_unknown,maria_tortillas_maiz_duras,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Jumbo,Maria,Maria Tortillas De Maiz Duras,,,97.95,1.55,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/maria-tortillas-de-maiz-duras/18036,https://jumbo.com.do/maria-tortillas-de-maiz-duras-10-und-paq-2002517?utm_source=supermercadosrd,Tortillas De Maiz Duras,Tortillas & Wraps,97.95,,,,,,,,Maria,,maria_maria tortillas de maiz duras,unknown,maria_maria tortillas de maiz duras_unknown,maria_tortillas_maiz_duras,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Merca Jumbo,Maria,Maria Tortillas De Maiz Duras,,,97.0,1.54,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/maria-tortillas-de-maiz-duras/18036,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas De Maiz Duras,Tortillas & Wraps,97.0,,,,,,,,Maria,,maria_maria tortillas de maiz duras,unknown,maria_maria tortillas de maiz duras_unknown,maria_tortillas_maiz_duras,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Nacional,Maria,Maria Tortillas De Maiz Duras,,,97.95,1.55,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/maria-tortillas-de-maiz-duras/18036,https://supermercadosnacional.com/maria-tortillas-de-maiz-duras-10-und-paq-2002517?utm_source=supermercadosrd,Tortillas De Maiz Duras,Tortillas & Wraps,97.95,,,,,,,,Maria,,maria_maria tortillas de maiz duras,unknown,maria_maria tortillas de maiz duras_unknown,maria_tortillas_maiz_duras,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Plaza Lama,Maria,Maria Tortillas De Maiz Duras,,,119.0,1.89,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/maria-tortillas-de-maiz-duras/18036,https://plazalama.com.do/p/tortillas-de-maiz-maria-10-uds-7466479100055?utm_source=supermercadosrd,Tortillas De Maiz Duras,Tortillas & Wraps,119.0,,,,,,,,Maria,,maria_maria tortillas de maiz duras,unknown,maria_maria tortillas de maiz duras_unknown,maria_tortillas_maiz_duras,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Sirena,Maria,Maria Tortillas De Maiz Duras,,,100.0,1.58,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/maria-tortillas-de-maiz-duras/18036,https://sirena.do/products/index/tortillas-maria-taco-duro-10-1?utm_source=supermercadosrd,Tortillas De Maiz Duras,Tortillas & Wraps,100.0,,,,,,,,Maria,,maria_maria tortillas de maiz duras,unknown,maria_maria tortillas de maiz duras_unknown,maria_tortillas_maiz_duras,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Bravo,Maria,Maria Tortillas De Trigo Estilo Burritos,7466479100048,13,95.0,1.51,5 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/maria-tortillas-de-trigo-estilo-burritos/18087,https://bravova.superbravo.com.do/articulos/8868?utm_source=supermercadosrd,Tortillas De Trigo Estilo Burritos,Tortillas & Wraps,95.0,,,,,,,,Maria,7466479100048,maria_maria tortillas de trigo estilo burritos,unknown,7466479100048,maria_tortillas_trigo_estilo,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Garrido,Maria,Maria Tortillas De Trigo Estilo Burritos,7466479100048,13,105.0,1.66,5 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/maria-tortillas-de-trigo-estilo-burritos/18087,https://www.garrido.com.do/p/186223?utm_source=supermercadosrd,Tortillas De Trigo Estilo Burritos,Tortillas & Wraps,105.0,,,,,,,,Maria,7466479100048,maria_maria tortillas de trigo estilo burritos,unknown,7466479100048,maria_tortillas_trigo_estilo,1,1,1,,Market
tortilla,Dominican Republic,DOP,Tortillas,Tortillas,Jumbo,Maria,Maria Tortillas De Trigo Estilo Burritos,7466479100048,13,106.95,1.69,5 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/maria-tortillas-de-trigo-estilo-burritos/18087,https://jumbo.com.do/maria-tortillas-de-trigo-estilo-burritos-5-und-paq-2002743?utm_source=supermercadosrd,Tortillas De Trigo Estilo Burritos,Tortillas & Wraps,106.95,,,,,,,,Maria,7466479100048,maria_maria tortillas de trigo estilo burritos,unknown,7466479100048,maria_tortillas_trigo_estilo,1,1,1,,Market
